Source,Target,Type,Weight,Relationship
1466,72,directed,1,[r:RETWEETS]
1460,41,directed,1,[m:MENTIONS]
1460,41,directed,1,[r:RETWEETS]
364,363,directed,1,[m:MENTIONS]
364,261,directed,1,[m:MENTIONS]
1352,72,directed,1,[q:QUOTES]
1467,2,directed,1,[m:MENTIONS]
1467,2,directed,1,[r:RETWEETS]
1465,72,directed,1,[q:QUOTES]
1465,72,directed,1,[r:RETWEETS]
1468,6,directed,1,[m:MENTIONS]
1469,72,directed,1,[m:MENTIONS]
1460,154,directed,1,[m:MENTIONS]
1460,154,directed,1,[r:RETWEETS]
224,491,directed,1,[m:MENTIONS]
224,491,directed,1,[r:RETWEETS]
1470,1471,directed,1,[m:MENTIONS]
1470,1472,directed,1,[q:QUOTES]
1470,1471,directed,1,[r:RETWEETS]
1471,1472,directed,1,[q:QUOTES]
1426,1473,directed,1,[m:MENTIONS]
1426,1473,directed,1,[r:RETWEETS]
1474,6,directed,1,[m:MENTIONS]
1474,6,directed,1,[r:RETWEETS]
1304,283,directed,1,[m:MENTIONS]
1304,283,directed,1,[r:RETWEETS]
1475,20,directed,1,[m:MENTIONS]
1475,20,directed,1,[r:RETWEETS]
1476,605,directed,1,[m:MENTIONS]
1476,6,directed,1,[m:MENTIONS]
1476,605,directed,1,[r:RETWEETS]
1477,71,directed,1,[m:MENTIONS]
1183,98,directed,1,[m:MENTIONS]
1183,99,directed,1,[m:MENTIONS]
1183,98,directed,1,[r:RETWEETS]
1478,405,directed,1,[m:MENTIONS]
224,1238,directed,1,[m:MENTIONS]
224,1238,directed,1,[r:RETWEETS]
1469,72,directed,1,[q:QUOTES]
1469,72,directed,1,[r:RETWEETS]
1479,223,directed,1,[m:MENTIONS]
1479,223,directed,1,[r:RETWEETS]
1480,103,directed,1,[m:MENTIONS]
1480,104,directed,1,[m:MENTIONS]
1480,105,directed,1,[m:MENTIONS]
1480,103,directed,1,[r:RETWEETS]
1481,20,directed,1,[m:MENTIONS]
1481,20,directed,1,[r:RETWEETS]
1482,6,directed,1,[m:MENTIONS]
1482,1483,directed,1,[m:MENTIONS]
1484,72,directed,1,[m:MENTIONS]
1484,72,directed,1,[q:QUOTES]
1484,72,directed,1,[r:RETWEETS]
1485,72,directed,1,[m:MENTIONS]
1485,72,directed,1,[q:QUOTES]
1485,72,directed,1,[r:RETWEETS]
224,72,directed,1,[m:MENTIONS]
224,72,directed,1,[q:QUOTES]
224,72,directed,1,[r:RETWEETS]
1486,72,directed,1,[m:MENTIONS]
1486,72,directed,1,[q:QUOTES]
1486,72,directed,1,[r:RETWEETS]
1487,72,directed,1,[m:MENTIONS]
1487,72,directed,1,[q:QUOTES]
1487,72,directed,1,[r:RETWEETS]
1488,6,directed,1,[m:MENTIONS]
1488,6,directed,1,[r:RETWEETS]
1489,6,directed,1,[m:MENTIONS]
1489,6,directed,1,[r:RETWEETS]
1447,41,directed,1,[m:MENTIONS]
1447,41,directed,1,[r:RETWEETS]
1490,405,directed,1,[m:MENTIONS]
1491,72,directed,1,[m:MENTIONS]
1491,72,directed,1,[q:QUOTES]
1491,72,directed,1,[r:RETWEETS]
193,20,directed,1,[m:MENTIONS]
193,20,directed,1,[r:RETWEETS]
1492,72,directed,1,[m:MENTIONS]
1492,72,directed,1,[q:QUOTES]
1492,72,directed,1,[r:RETWEETS]
1493,1494,directed,1,[m:MENTIONS]
1493,1494,directed,1,[r:RETWEETS]
1494,49,directed,1,[m:MENTIONS]
1495,6,directed,1,[m:MENTIONS]
1496,4,directed,1,[m:MENTIONS]
1496,4,directed,1,[q:QUOTES]
1496,4,directed,1,[r:RETWEETS]
1497,494,directed,1,[m:MENTIONS]
1497,49,directed,1,[m:MENTIONS]
1497,295,directed,1,[q:QUOTES]
1497,494,directed,1,[r:RETWEETS]
1498,6,directed,1,[m:MENTIONS]
1499,4,directed,1,[m:MENTIONS]
1499,4,directed,1,[q:QUOTES]
1499,4,directed,1,[r:RETWEETS]
1380,98,directed,1,[m:MENTIONS]
1380,99,directed,1,[m:MENTIONS]
1380,98,directed,1,[r:RETWEETS]
1500,72,directed,1,[m:MENTIONS]
1500,72,directed,1,[q:QUOTES]
1500,72,directed,1,[r:RETWEETS]
1501,12,directed,1,[m:MENTIONS]
1501,12,directed,1,[r:RETWEETS]
1447,1502,directed,1,[m:MENTIONS]
1447,1502,directed,1,[r:RETWEETS]
1503,72,directed,1,[m:MENTIONS]
1503,72,directed,1,[q:QUOTES]
1503,72,directed,1,[r:RETWEETS]
1504,6,directed,1,[m:MENTIONS]
1504,6,directed,1,[r:RETWEETS]
1505,72,directed,1,[m:MENTIONS]
1505,72,directed,1,[q:QUOTES]
1505,72,directed,1,[r:RETWEETS]
1506,101,directed,1,[m:MENTIONS]
1506,101,directed,1,[r:RETWEETS]
1507,513,directed,1,[q:QUOTES]
1067,1508,directed,1,[m:MENTIONS]
1509,20,directed,1,[m:MENTIONS]
1509,20,directed,1,[r:RETWEETS]
1183,1510,directed,1,[m:MENTIONS]
1183,1511,directed,1,[q:QUOTES]
1183,1510,directed,1,[r:RETWEETS]
1510,1511,directed,1,[q:QUOTES]
998,83,directed,1,[m:MENTIONS]
998,83,directed,1,[r:RETWEETS]
1512,12,directed,1,[m:MENTIONS]
1513,4,directed,1,[m:MENTIONS]
1513,4,directed,1,[q:QUOTES]
1513,4,directed,1,[r:RETWEETS]
1135,6,directed,1,[m:MENTIONS]
1514,72,directed,1,[m:MENTIONS]
1514,72,directed,1,[q:QUOTES]
1514,72,directed,1,[r:RETWEETS]
1515,20,directed,1,[m:MENTIONS]
1515,20,directed,1,[r:RETWEETS]
1516,72,directed,1,[m:MENTIONS]
1517,4,directed,1,[m:MENTIONS]
1517,4,directed,1,[q:QUOTES]
1517,4,directed,1,[r:RETWEETS]
1518,72,directed,1,[m:MENTIONS]
1518,72,directed,1,[r:RETWEETS]
1519,91,directed,1,[m:MENTIONS]
1519,91,directed,1,[r:RETWEETS]
1520,72,directed,1,[m:MENTIONS]
1520,72,directed,1,[q:QUOTES]
1520,72,directed,1,[r:RETWEETS]
1516,72,directed,1,[q:QUOTES]
1516,72,directed,1,[r:RETWEETS]
224,295,directed,1,[m:MENTIONS]
224,295,directed,1,[r:RETWEETS]
1310,293,directed,1,[m:MENTIONS]
1310,293,directed,1,[r:RETWEETS]
1460,107,directed,1,[m:MENTIONS]
1460,107,directed,1,[r:RETWEETS]
868,117,directed,1,[m:MENTIONS]
868,261,directed,1,[q:QUOTES]
868,117,directed,1,[r:RETWEETS]
1394,107,directed,1,[m:MENTIONS]
1394,107,directed,1,[r:RETWEETS]
1521,107,directed,1,[m:MENTIONS]
1521,107,directed,1,[r:RETWEETS]
1522,513,directed,1,[q:QUOTES]
1521,41,directed,1,[m:MENTIONS]
1521,40,directed,1,[m:MENTIONS]
1521,41,directed,1,[r:RETWEETS]
868,1370,directed,1,[q:QUOTES]
1523,1295,directed,1,[m:MENTIONS]
1523,1296,directed,1,[m:MENTIONS]
1523,1297,directed,1,[m:MENTIONS]
1523,1298,directed,1,[q:QUOTES]
1523,1295,directed,1,[r:RETWEETS]
1524,72,directed,1,[m:MENTIONS]
1524,72,directed,1,[q:QUOTES]
1524,72,directed,1,[r:RETWEETS]
1525,1526,directed,1,[m:MENTIONS]
1525,103,directed,1,[m:MENTIONS]
1525,6,directed,1,[m:MENTIONS]
224,200,directed,1,[m:MENTIONS]
224,813,directed,1,[m:MENTIONS]
224,200,directed,1,[r:RETWEETS]
15,1020,directed,1,[m:MENTIONS]
15,372,directed,1,[m:MENTIONS]
417,72,directed,1,[m:MENTIONS]
417,72,directed,1,[q:QUOTES]
417,72,directed,1,[r:RETWEETS]
1527,1471,directed,1,[m:MENTIONS]
1527,1472,directed,1,[q:QUOTES]
1527,1471,directed,1,[r:RETWEETS]
1528,20,directed,1,[m:MENTIONS]
1528,20,directed,1,[r:RETWEETS]
1460,83,directed,1,[m:MENTIONS]
1460,83,directed,1,[r:RETWEETS]
1529,20,directed,1,[m:MENTIONS]
1529,20,directed,1,[r:RETWEETS]
1394,223,directed,1,[m:MENTIONS]
1394,223,directed,1,[r:RETWEETS]
1530,372,directed,1,[m:MENTIONS]
1530,6,directed,1,[m:MENTIONS]
1528,18,directed,1,[m:MENTIONS]
1528,18,directed,1,[r:RETWEETS]
1531,72,directed,1,[m:MENTIONS]
1531,72,directed,1,[q:QUOTES]
1531,72,directed,1,[r:RETWEETS]
1532,101,directed,1,[m:MENTIONS]
1532,101,directed,1,[r:RETWEETS]
1533,31,directed,1,[m:MENTIONS]
1533,31,directed,1,[r:RETWEETS]
1534,72,directed,1,[m:MENTIONS]
1534,72,directed,1,[q:QUOTES]
1534,72,directed,1,[r:RETWEETS]
1535,18,directed,1,[m:MENTIONS]
1535,18,directed,1,[r:RETWEETS]
74,195,directed,1,[m:MENTIONS]
74,195,directed,1,[r:RETWEETS]
1536,1537,directed,1,[q:QUOTES]
1537,1538,directed,1,[m:MENTIONS]
1537,6,directed,1,[m:MENTIONS]
1321,615,directed,1,[m:MENTIONS]
1321,615,directed,1,[r:RETWEETS]
1539,513,directed,1,[q:QUOTES]
1540,72,directed,1,[m:MENTIONS]
1540,6,directed,1,[m:MENTIONS]
1541,72,directed,1,[q:QUOTES]
1222,606,directed,1,[q:QUOTES]
1321,609,directed,1,[m:MENTIONS]
1321,609,directed,1,[r:RETWEETS]
74,1502,directed,1,[m:MENTIONS]
74,1502,directed,1,[r:RETWEETS]
1542,195,directed,1,[m:MENTIONS]
1542,195,directed,1,[r:RETWEETS]
1543,72,directed,1,[m:MENTIONS]
1543,72,directed,1,[q:QUOTES]
1543,72,directed,1,[r:RETWEETS]
1544,20,directed,1,[m:MENTIONS]
1544,20,directed,1,[r:RETWEETS]
1545,57,directed,1,[m:MENTIONS]
1545,57,directed,1,[r:RETWEETS]
1546,4,directed,1,[m:MENTIONS]
1546,4,directed,1,[q:QUOTES]
1546,4,directed,1,[r:RETWEETS]
1490,6,directed,1,[m:MENTIONS]
1547,20,directed,1,[m:MENTIONS]
1547,20,directed,1,[r:RETWEETS]
1540,72,directed,1,[q:QUOTES]
1540,72,directed,1,[r:RETWEETS]
1548,20,directed,1,[m:MENTIONS]
1548,20,directed,1,[r:RETWEETS]
1549,20,directed,1,[m:MENTIONS]
1549,20,directed,1,[r:RETWEETS]
1550,72,directed,1,[m:MENTIONS]
1550,72,directed,1,[q:QUOTES]
1550,72,directed,1,[r:RETWEETS]
1551,72,directed,1,[m:MENTIONS]
1551,72,directed,1,[q:QUOTES]
1551,72,directed,1,[r:RETWEETS]
1552,6,directed,1,[m:MENTIONS]
1553,72,directed,1,[m:MENTIONS]
1553,72,directed,1,[q:QUOTES]
1553,72,directed,1,[r:RETWEETS]
1222,615,directed,1,[m:MENTIONS]
1222,615,directed,1,[r:RETWEETS]
1545,223,directed,1,[m:MENTIONS]
1545,223,directed,1,[r:RETWEETS]
1554,1555,directed,1,[m:MENTIONS]
1554,306,directed,1,[m:MENTIONS]
1554,1556,directed,1,[m:MENTIONS]
1554,6,directed,1,[m:MENTIONS]
15,1010,directed,1,[m:MENTIONS]
15,32,directed,1,[m:MENTIONS]
15,208,directed,1,[m:MENTIONS]
15,160,directed,1,[m:MENTIONS]
74,155,directed,1,[m:MENTIONS]
74,155,directed,1,[r:RETWEETS]
1557,6,directed,1,[m:MENTIONS]
1558,1101,directed,1,[m:MENTIONS]
1558,1101,directed,1,[r:RETWEETS]
1063,6,directed,1,[m:MENTIONS]
107,6,directed,1,[m:MENTIONS]
1559,20,directed,1,[m:MENTIONS]
1559,20,directed,1,[r:RETWEETS]
1560,8,directed,1,[m:MENTIONS]
1560,65,directed,1,[m:MENTIONS]
1560,8,directed,1,[r:RETWEETS]
1561,6,directed,1,[m:MENTIONS]
1562,20,directed,1,[m:MENTIONS]
1562,20,directed,1,[r:RETWEETS]
1563,8,directed,1,[m:MENTIONS]
1563,104,directed,1,[m:MENTIONS]
1563,8,directed,1,[r:RETWEETS]
8,104,directed,1,[m:MENTIONS]
1564,6,directed,1,[m:MENTIONS]
1565,20,directed,1,[m:MENTIONS]
1565,20,directed,1,[r:RETWEETS]
15,1008,directed,1,[m:MENTIONS]
1566,72,directed,1,[m:MENTIONS]
1566,72,directed,1,[r:RETWEETS]
1222,609,directed,1,[m:MENTIONS]
1222,609,directed,1,[r:RETWEETS]
1567,72,directed,1,[m:MENTIONS]
1567,72,directed,1,[q:QUOTES]
1567,72,directed,1,[r:RETWEETS]
74,41,directed,1,[m:MENTIONS]
74,41,directed,1,[r:RETWEETS]
1568,20,directed,1,[m:MENTIONS]
1568,20,directed,1,[r:RETWEETS]
1569,1570,directed,1,[m:MENTIONS]
1569,1571,directed,1,[m:MENTIONS]
1569,1572,directed,1,[m:MENTIONS]
1569,72,directed,1,[q:QUOTES]
74,223,directed,1,[m:MENTIONS]
74,223,directed,1,[r:RETWEETS]
1573,20,directed,1,[m:MENTIONS]
1573,20,directed,1,[r:RETWEETS]
1574,72,directed,1,[m:MENTIONS]
1574,72,directed,1,[q:QUOTES]
1574,72,directed,1,[r:RETWEETS]
1304,48,directed,1,[m:MENTIONS]
1304,49,directed,1,[m:MENTIONS]
1304,48,directed,1,[r:RETWEETS]
1493,571,directed,1,[m:MENTIONS]
1493,49,directed,1,[m:MENTIONS]
1493,571,directed,1,[q:QUOTES]
1493,571,directed,1,[r:RETWEETS]
1575,20,directed,1,[m:MENTIONS]
1575,20,directed,1,[r:RETWEETS]
1576,967,directed,1,[q:QUOTES]
1577,293,directed,1,[m:MENTIONS]
1577,293,directed,1,[r:RETWEETS]
1321,1578,directed,1,[m:MENTIONS]
1321,1579,directed,1,[q:QUOTES]
1579,49,directed,1,[m:MENTIONS]
1321,1578,directed,1,[r:RETWEETS]
1578,1579,directed,1,[q:QUOTES]
1580,20,directed,1,[m:MENTIONS]
1580,20,directed,1,[r:RETWEETS]
15,1385,directed,1,[m:MENTIONS]
1581,72,directed,1,[m:MENTIONS]
1581,72,directed,1,[q:QUOTES]
1581,72,directed,1,[r:RETWEETS]
1582,12,directed,1,[m:MENTIONS]
1582,12,directed,1,[r:RETWEETS]
1583,107,directed,1,[m:MENTIONS]
1583,107,directed,1,[r:RETWEETS]
1584,20,directed,1,[m:MENTIONS]
1584,20,directed,1,[r:RETWEETS]
1585,673,directed,1,[m:MENTIONS]
1585,18,directed,1,[m:MENTIONS]
1585,20,directed,1,[m:MENTIONS]
1585,673,directed,1,[r:RETWEETS]
1586,20,directed,1,[m:MENTIONS]
1586,20,directed,1,[r:RETWEETS]
1587,20,directed,1,[m:MENTIONS]
1587,20,directed,1,[r:RETWEETS]
15,1004,directed,1,[m:MENTIONS]
1588,1589,directed,1,[m:MENTIONS]
1588,6,directed,1,[m:MENTIONS]
1590,103,directed,1,[m:MENTIONS]
1590,104,directed,1,[m:MENTIONS]
1590,105,directed,1,[m:MENTIONS]
1590,103,directed,1,[r:RETWEETS]
1591,4,directed,1,[m:MENTIONS]
1591,4,directed,1,[q:QUOTES]
1591,4,directed,1,[r:RETWEETS]
1592,20,directed,1,[m:MENTIONS]
1592,20,directed,1,[r:RETWEETS]
1593,6,directed,1,[m:MENTIONS]
1594,1595,directed,1,[m:MENTIONS]
1594,1596,directed,1,[m:MENTIONS]
1594,1597,directed,1,[m:MENTIONS]
1594,72,directed,1,[q:QUOTES]
1598,20,directed,1,[m:MENTIONS]
1598,20,directed,1,[r:RETWEETS]
1599,1600,directed,1,[m:MENTIONS]
1599,1600,directed,1,[r:RETWEETS]
1601,20,directed,1,[m:MENTIONS]
1601,20,directed,1,[r:RETWEETS]
1602,513,directed,1,[q:QUOTES]
1603,6,directed,1,[m:MENTIONS]
1604,6,directed,1,[m:MENTIONS]
1604,6,directed,1,[r:RETWEETS]
1605,1606,directed,1,[m:MENTIONS]
1605,29,directed,1,[m:MENTIONS]
1605,6,directed,1,[m:MENTIONS]
1607,1412,directed,1,[m:MENTIONS]
1607,37,directed,1,[q:QUOTES]
1607,1412,directed,1,[r:RETWEETS]
1566,72,directed,1,[q:QUOTES]
1608,1429,directed,1,[m:MENTIONS]
1608,72,directed,1,[m:MENTIONS]
1608,72,directed,1,[q:QUOTES]
1608,1429,directed,1,[r:RETWEETS]
1609,72,directed,1,[m:MENTIONS]
1609,72,directed,1,[q:QUOTES]
1609,72,directed,1,[r:RETWEETS]
1610,72,directed,1,[m:MENTIONS]
1610,72,directed,1,[q:QUOTES]
1610,72,directed,1,[r:RETWEETS]
1611,156,directed,1,[m:MENTIONS]
1611,235,directed,1,[q:QUOTES]
1611,156,directed,1,[r:RETWEETS]
1612,156,directed,1,[m:MENTIONS]
1612,597,directed,1,[q:QUOTES]
1612,156,directed,1,[r:RETWEETS]
1613,72,directed,1,[m:MENTIONS]
1613,72,directed,1,[q:QUOTES]
1613,72,directed,1,[r:RETWEETS]
1614,72,directed,1,[m:MENTIONS]
1614,72,directed,1,[r:RETWEETS]
187,442,directed,1,[m:MENTIONS]
187,117,directed,1,[q:QUOTES]
187,442,directed,1,[r:RETWEETS]
1615,72,directed,1,[m:MENTIONS]
1615,1486,directed,1,[m:MENTIONS]
1616,20,directed,1,[m:MENTIONS]
1616,20,directed,1,[r:RETWEETS]
1599,108,directed,1,[m:MENTIONS]
1599,108,directed,1,[r:RETWEETS]
1617,261,directed,1,[m:MENTIONS]
1618,6,directed,1,[m:MENTIONS]
133,1619,directed,1,[m:MENTIONS]
133,1620,directed,1,[q:QUOTES]
133,1619,directed,1,[r:RETWEETS]
1619,1620,directed,1,[q:QUOTES]
1621,72,directed,1,[m:MENTIONS]
1621,72,directed,1,[r:RETWEETS]
1577,847,directed,1,[m:MENTIONS]
1577,847,directed,1,[r:RETWEETS]
1622,72,directed,1,[m:MENTIONS]
1622,1486,directed,1,[m:MENTIONS]
1623,20,directed,1,[m:MENTIONS]
1623,20,directed,1,[r:RETWEETS]
1624,72,directed,1,[m:MENTIONS]
1624,72,directed,1,[q:QUOTES]
1624,72,directed,1,[r:RETWEETS]
133,1625,directed,1,[m:MENTIONS]
133,1625,directed,1,[r:RETWEETS]
1626,72,directed,1,[m:MENTIONS]
1626,72,directed,1,[q:QUOTES]
1626,72,directed,1,[r:RETWEETS]
1627,1101,directed,1,[m:MENTIONS]
1627,1101,directed,1,[r:RETWEETS]
1628,6,directed,1,[m:MENTIONS]
1629,72,directed,1,[m:MENTIONS]
1629,1486,directed,1,[m:MENTIONS]
1630,20,directed,1,[m:MENTIONS]
1630,20,directed,1,[r:RETWEETS]
950,1631,directed,1,[m:MENTIONS]
950,1631,directed,1,[r:RETWEETS]
1632,513,directed,1,[q:QUOTES]
1608,1631,directed,1,[m:MENTIONS]
1608,1631,directed,1,[r:RETWEETS]
1633,571,directed,1,[m:MENTIONS]
1633,572,directed,1,[m:MENTIONS]
1633,571,directed,1,[r:RETWEETS]
1634,72,directed,1,[m:MENTIONS]
1634,1486,directed,1,[m:MENTIONS]
1621,72,directed,1,[q:QUOTES]
1635,72,directed,1,[m:MENTIONS]
1635,72,directed,1,[q:QUOTES]
1635,72,directed,1,[r:RETWEETS]
1636,72,directed,1,[m:MENTIONS]
1636,72,directed,1,[q:QUOTES]
1636,72,directed,1,[r:RETWEETS]
1637,20,directed,1,[m:MENTIONS]
1637,20,directed,1,[r:RETWEETS]
1584,18,directed,1,[m:MENTIONS]
1584,18,directed,1,[r:RETWEETS]
1638,6,directed,1,[m:MENTIONS]
1639,6,directed,1,[m:MENTIONS]
1639,6,directed,1,[r:RETWEETS]
213,117,directed,1,[m:MENTIONS]
213,1370,directed,1,[q:QUOTES]
213,117,directed,1,[r:RETWEETS]
1640,665,directed,1,[m:MENTIONS]
1640,665,directed,1,[r:RETWEETS]
1637,18,directed,1,[m:MENTIONS]
1637,18,directed,1,[r:RETWEETS]
1641,72,directed,1,[m:MENTIONS]
1641,72,directed,1,[q:QUOTES]
1641,72,directed,1,[r:RETWEETS]
1642,72,directed,1,[m:MENTIONS]
1642,72,directed,1,[q:QUOTES]
1642,72,directed,1,[r:RETWEETS]
1643,20,directed,1,[m:MENTIONS]
1643,20,directed,1,[r:RETWEETS]
133,1644,directed,1,[m:MENTIONS]
133,1645,directed,1,[m:MENTIONS]
133,1644,directed,1,[r:RETWEETS]
1644,1645,directed,1,[m:MENTIONS]
1646,6,directed,1,[m:MENTIONS]
1647,72,directed,1,[m:MENTIONS]
1647,72,directed,1,[q:QUOTES]
1647,72,directed,1,[r:RETWEETS]
1648,72,directed,1,[m:MENTIONS]
1648,72,directed,1,[q:QUOTES]
1648,72,directed,1,[r:RETWEETS]
224,1032,directed,1,[m:MENTIONS]
224,1032,directed,1,[r:RETWEETS]
1649,20,directed,1,[m:MENTIONS]
1649,20,directed,1,[r:RETWEETS]
1304,494,directed,1,[m:MENTIONS]
1304,295,directed,1,[q:QUOTES]
1304,494,directed,1,[r:RETWEETS]
1650,1651,directed,1,[m:MENTIONS]
1650,6,directed,1,[m:MENTIONS]
1652,20,directed,1,[m:MENTIONS]
1652,20,directed,1,[r:RETWEETS]
1304,1653,directed,1,[m:MENTIONS]
1304,1653,directed,1,[r:RETWEETS]
1653,49,directed,1,[m:MENTIONS]
1654,4,directed,1,[m:MENTIONS]
1654,4,directed,1,[r:RETWEETS]
1655,513,directed,1,[q:QUOTES]
1656,4,directed,1,[m:MENTIONS]
1656,4,directed,1,[q:QUOTES]
1656,4,directed,1,[r:RETWEETS]
1654,4,directed,1,[q:QUOTES]
1657,847,directed,1,[m:MENTIONS]
1657,847,directed,1,[r:RETWEETS]
1658,6,directed,1,[m:MENTIONS]
1659,4,directed,1,[m:MENTIONS]
1659,4,directed,1,[q:QUOTES]
1659,4,directed,1,[r:RETWEETS]
1647,32,directed,1,[m:MENTIONS]
1660,72,directed,1,[m:MENTIONS]
1660,72,directed,1,[q:QUOTES]
1660,72,directed,1,[r:RETWEETS]
1583,223,directed,1,[m:MENTIONS]
1583,223,directed,1,[r:RETWEETS]
1661,72,directed,1,[m:MENTIONS]
1661,72,directed,1,[q:QUOTES]
1661,72,directed,1,[r:RETWEETS]
1662,283,directed,1,[m:MENTIONS]
1662,283,directed,1,[r:RETWEETS]
1663,160,directed,1,[m:MENTIONS]
1663,160,directed,1,[r:RETWEETS]
1664,6,directed,1,[m:MENTIONS]
1664,564,directed,1,[m:MENTIONS]
1664,565,directed,1,[m:MENTIONS]
1664,50,directed,1,[m:MENTIONS]
1664,566,directed,1,[m:MENTIONS]
1664,72,directed,1,[m:MENTIONS]
74,83,directed,1,[m:MENTIONS]
74,83,directed,1,[r:RETWEETS]
1665,72,directed,1,[m:MENTIONS]
1665,72,directed,1,[q:QUOTES]
1361,83,directed,1,[m:MENTIONS]
1666,4,directed,1,[m:MENTIONS]
1666,4,directed,1,[r:RETWEETS]
1576,905,directed,1,[q:QUOTES]
1368,72,directed,1,[q:QUOTES]
1667,72,directed,1,[m:MENTIONS]
1667,72,directed,1,[q:QUOTES]
1667,72,directed,1,[r:RETWEETS]
1583,1668,directed,1,[m:MENTIONS]
1583,1668,directed,1,[r:RETWEETS]
1669,72,directed,1,[m:MENTIONS]
1669,72,directed,1,[q:QUOTES]
1669,72,directed,1,[r:RETWEETS]
1545,107,directed,1,[m:MENTIONS]
1545,107,directed,1,[r:RETWEETS]
1670,6,directed,1,[m:MENTIONS]
1633,283,directed,1,[m:MENTIONS]
1633,283,directed,1,[r:RETWEETS]
1671,107,directed,1,[m:MENTIONS]
1671,107,directed,1,[r:RETWEETS]
1583,1672,directed,1,[m:MENTIONS]
1583,1672,directed,1,[r:RETWEETS]
1673,107,directed,1,[m:MENTIONS]
1673,107,directed,1,[r:RETWEETS]
1666,4,directed,1,[q:QUOTES]
1674,72,directed,1,[m:MENTIONS]
1674,72,directed,1,[q:QUOTES]
1674,72,directed,1,[r:RETWEETS]
1460,2,directed,1,[m:MENTIONS]
1460,2,directed,1,[r:RETWEETS]
1675,6,directed,1,[m:MENTIONS]
1675,6,directed,1,[r:RETWEETS]
1671,41,directed,1,[m:MENTIONS]
1671,40,directed,1,[m:MENTIONS]
1671,41,directed,1,[r:RETWEETS]
1676,72,directed,1,[m:MENTIONS]
1676,72,directed,1,[q:QUOTES]
1676,72,directed,1,[r:RETWEETS]
962,1677,directed,1,[m:MENTIONS]
1678,107,directed,1,[m:MENTIONS]
1678,107,directed,1,[r:RETWEETS]
1679,4,directed,1,[m:MENTIONS]
1679,4,directed,1,[q:QUOTES]
1679,4,directed,1,[r:RETWEETS]
1680,20,directed,1,[m:MENTIONS]
1680,20,directed,1,[r:RETWEETS]
1633,353,directed,1,[m:MENTIONS]
1633,353,directed,1,[r:RETWEETS]
1681,20,directed,1,[m:MENTIONS]
1681,20,directed,1,[r:RETWEETS]
1682,12,directed,1,[m:MENTIONS]
1682,12,directed,1,[r:RETWEETS]
1583,117,directed,1,[m:MENTIONS]
1583,117,directed,1,[r:RETWEETS]
1683,513,directed,1,[q:QUOTES]
1684,72,directed,1,[m:MENTIONS]
1684,72,directed,1,[q:QUOTES]
1684,72,directed,1,[r:RETWEETS]
1685,4,directed,1,[m:MENTIONS]
1685,4,directed,1,[r:RETWEETS]
1686,4,directed,1,[m:MENTIONS]
1686,4,directed,1,[q:QUOTES]
1686,4,directed,1,[r:RETWEETS]
1662,353,directed,1,[q:QUOTES]
1250,1688,directed,1,[m:MENTIONS]
1250,1688,directed,1,[r:RETWEETS]
1688,6,directed,1,[m:MENTIONS]
1512,195,directed,1,[q:QUOTES]
1689,160,directed,1,[m:MENTIONS]
1689,32,directed,1,[m:MENTIONS]
1690,20,directed,1,[m:MENTIONS]
1690,20,directed,1,[r:RETWEETS]
1691,12,directed,1,[q:QUOTES]
1583,1692,directed,1,[m:MENTIONS]
1583,1692,directed,1,[r:RETWEETS]
1647,1385,directed,1,[m:MENTIONS]
1647,1385,directed,1,[r:RETWEETS]
1693,49,directed,1,[m:MENTIONS]
1693,48,directed,1,[m:MENTIONS]
1693,49,directed,1,[r:RETWEETS]
49,48,directed,1,[m:MENTIONS]
1694,6,directed,1,[m:MENTIONS]
1694,6,directed,1,[r:RETWEETS]
691,18,directed,1,[m:MENTIONS]
691,18,directed,1,[r:RETWEETS]
1695,129,directed,1,[q:QUOTES]
1696,12,directed,1,[m:MENTIONS]
1696,12,directed,1,[r:RETWEETS]
1697,200,directed,1,[m:MENTIONS]
1697,226,directed,1,[m:MENTIONS]
1697,200,directed,1,[r:RETWEETS]
1698,212,directed,1,[m:MENTIONS]
1698,212,directed,1,[r:RETWEETS]
1673,41,directed,1,[m:MENTIONS]
1673,40,directed,1,[m:MENTIONS]
1673,41,directed,1,[r:RETWEETS]
1699,6,directed,1,[m:MENTIONS]
1699,6,directed,1,[r:RETWEETS]
1673,2,directed,1,[m:MENTIONS]
1673,2,directed,1,[r:RETWEETS]
1247,295,directed,1,[m:MENTIONS]
1247,295,directed,1,[r:RETWEETS]
1700,72,directed,1,[m:MENTIONS]
1700,72,directed,1,[q:QUOTES]
1700,72,directed,1,[r:RETWEETS]
1695,129,directed,1,[m:MENTIONS]
1695,130,directed,1,[m:MENTIONS]
1701,29,directed,1,[m:MENTIONS]
1701,29,directed,1,[r:RETWEETS]
1702,20,directed,1,[m:MENTIONS]
1702,20,directed,1,[r:RETWEETS]
1703,195,directed,1,[m:MENTIONS]
1704,479,directed,1,[m:MENTIONS]
1705,4,directed,1,[m:MENTIONS]
1705,4,directed,1,[r:RETWEETS]
1247,117,directed,1,[m:MENTIONS]
1247,117,directed,1,[r:RETWEETS]
1706,20,directed,1,[m:MENTIONS]
1706,20,directed,1,[r:RETWEETS]
1707,72,directed,1,[m:MENTIONS]
1707,72,directed,1,[q:QUOTES]
1707,72,directed,1,[r:RETWEETS]
1633,412,directed,1,[m:MENTIONS]
