Source,Target,Type,Weight
7418,15035,directed,1
7419,15036,directed,1
7420,15036,directed,1
7421,15036,directed,1
7422,15036,directed,1
7423,15036,directed,1
7424,15036,directed,1
7425,15037,directed,1
7426,15037,directed,1
7427,15037,directed,1
7428,15037,directed,1
7429,15037,directed,1
7430,15037,directed,1
5443,15038,directed,1
7431,15038,directed,1
7432,15038,directed,1
7433,15038,directed,1
7434,15038,directed,1
7435,15038,directed,1
7436,15038,directed,1
7437,15038,directed,1
7438,15038,directed,1
7439,15038,directed,1
7440,15038,directed,1
7441,15038,directed,1
7442,15038,directed,1
7443,15039,directed,1
7444,15039,directed,1
7445,15039,directed,1
7446,15039,directed,1
7447,15039,directed,1
7448,15039,directed,1
7449,15039,directed,1
7450,15040,directed,1
7451,15040,directed,1
7452,15040,directed,1
7453,15040,directed,1
7454,15040,directed,1
7455,15040,directed,1
7456,15040,directed,1
7457,15040,directed,1
7458,15041,directed,1
7459,15041,directed,1
7460,15042,directed,1
7461,15042,directed,1
7462,15042,directed,1
7463,15042,directed,1
7464,15042,directed,1
7465,15042,directed,1
7466,15042,directed,1
7467,15042,directed,1
7468,15042,directed,1
7469,15042,directed,1
7470,15043,directed,1
7471,15043,directed,1
7472,15043,directed,1
7473,15043,directed,1
7474,15043,directed,1
7475,15043,directed,1
7476,15043,directed,1
189,15044,directed,1
7477,15044,directed,1
7478,15044,directed,1
7479,15044,directed,1
7480,15044,directed,1
7481,15045,directed,1
7482,15045,directed,1
7483,15046,directed,1
7484,15046,directed,1
7485,15046,directed,1
7486,15046,directed,1
7487,15046,directed,1
7488,15046,directed,1
7489,15046,directed,1
7490,15046,directed,1
7491,15046,directed,1
7492,15046,directed,1
7493,15046,directed,1
7494,15047,directed,1
7495,15047,directed,1
7496,15047,directed,1
7497,15047,directed,1
7498,15048,directed,1
7499,15048,directed,1
7500,15049,directed,1
7501,15049,directed,1
7502,15049,directed,1
7503,15049,directed,1
933,15049,directed,1
7504,15049,directed,1
7505,15049,directed,1
7506,15050,directed,1
7434,15050,directed,1
7507,15050,directed,1
7508,15050,directed,1
7432,15050,directed,1
7431,15050,directed,1
7509,15050,directed,1
7436,15050,directed,1
7510,15050,directed,1
7511,15050,directed,1
7512,15050,directed,1
7513,15050,directed,1
7438,15050,directed,1
7435,15050,directed,1
7439,15050,directed,1
7440,15050,directed,1
7437,15050,directed,1
7514,15050,directed,1
7442,15050,directed,1
7443,15051,directed,1
7515,15051,directed,1
7516,15051,directed,1
7517,15051,directed,1
7518,15051,directed,1
7519,15051,directed,1
7520,15052,directed,1
7521,15052,directed,1
7522,15052,directed,1
7523,15052,directed,1
7524,15052,directed,1
7525,15053,directed,1
7526,15053,directed,1
3829,15053,directed,1
7527,15053,directed,1
7528,15053,directed,1
1958,15053,directed,1
7529,15053,directed,1
7530,15053,directed,1
3945,15054,directed,1
7531,15054,directed,1
7532,15054,directed,1
7533,15054,directed,1
7534,15054,directed,1
7535,15054,directed,1
7536,15054,directed,1
2805,15055,directed,1
7537,15055,directed,1
1128,15055,directed,1
7538,15055,directed,1
1130,15055,directed,1
7539,15055,directed,1
7540,15055,directed,1
7541,15055,directed,1
1027,15055,directed,1
1042,15055,directed,1
3422,15056,directed,1
7542,15056,directed,1
7543,15056,directed,1
7544,15057,directed,1
7545,15057,directed,1
7546,15058,directed,1
7547,15058,directed,1
7548,15058,directed,1
7549,15059,directed,1
7550,15059,directed,1
7551,15059,directed,1
7552,15060,directed,1
7553,15060,directed,1
7554,15060,directed,1
7555,15060,directed,1
7556,15060,directed,1
187,15061,directed,1
7557,15061,directed,1
7558,15061,directed,1
7559,15062,directed,1
7560,15062,directed,1
7561,15062,directed,1
7562,15063,directed,1
7563,15063,directed,1
7564,15063,directed,1
7565,15063,directed,1
7566,15063,directed,1
6855,15064,directed,1
7567,15064,directed,1
7568,15064,directed,1
7569,15064,directed,1
7570,15064,directed,1
7571,15065,directed,1
7572,15065,directed,1
7573,15065,directed,1
7574,15065,directed,1
7575,15065,directed,1
7576,15065,directed,1
7577,15065,directed,1
7578,15065,directed,1
7579,15065,directed,1
7580,15065,directed,1
7581,15065,directed,1
7582,15066,directed,1
7583,15066,directed,1
7584,15066,directed,1
7585,15067,directed,1
7586,15068,directed,1
7587,15068,directed,1
7588,15068,directed,1
7589,15068,directed,1
7590,15068,directed,1
7591,15068,directed,1
7592,15068,directed,1
7593,15068,directed,1
7594,15068,directed,1
7595,15068,directed,1
7596,15068,directed,1
7597,15068,directed,1
7598,15068,directed,1
7599,15068,directed,1
7600,15068,directed,1
7601,15068,directed,1
7602,15068,directed,1
7603,15068,directed,1
7604,15068,directed,1
7605,15068,directed,1
7606,15068,directed,1
7607,15068,directed,1
7608,15068,directed,1
7609,15068,directed,1
7610,15068,directed,1
7611,15068,directed,1
7612,15068,directed,1
7613,15068,directed,1
7614,15068,directed,1
7615,15068,directed,1
7616,15068,directed,1
7617,15068,directed,1
7618,15068,directed,1
7619,15068,directed,1
7620,15068,directed,1
7621,15068,directed,1
7622,15068,directed,1
7623,15068,directed,1
7624,15068,directed,1
7625,15068,directed,1
7626,15068,directed,1
7627,15068,directed,1
7628,15068,directed,1
7629,15068,directed,1
7630,15068,directed,1
6787,15068,directed,1
7631,15068,directed,1
7632,15068,directed,1
7633,15068,directed,1
7634,15068,directed,1
7635,15068,directed,1
7636,15068,directed,1
7637,15068,directed,1
7638,15068,directed,1
7639,15068,directed,1
7640,15068,directed,1
7641,15068,directed,1
7642,15068,directed,1
7643,15068,directed,1
7644,15068,directed,1
7645,15068,directed,1
7646,15068,directed,1
7647,15068,directed,1
7648,15068,directed,1
7649,15068,directed,1
7650,15068,directed,1
7651,15068,directed,1
7652,15068,directed,1
7653,15068,directed,1
7654,15068,directed,1
7655,15068,directed,1
7656,15068,directed,1
7657,15068,directed,1
7658,15068,directed,1
7659,15068,directed,1
7660,15068,directed,1
7661,15068,directed,1
7662,15068,directed,1
7663,15068,directed,1
7664,15068,directed,1
4723,15069,directed,1
5440,15069,directed,1
7665,15069,directed,1
7666,15069,directed,1
7667,15069,directed,1
5442,15069,directed,1
7668,15070,directed,1
7669,15070,directed,1
7670,15070,directed,1
7671,15070,directed,1
7672,15071,directed,1
7673,15071,directed,1
7674,15072,directed,1
7675,15072,directed,1
7676,15072,directed,1
7677,15072,directed,1
7678,15073,directed,1
7679,15073,directed,1
7680,15073,directed,1
7681,15073,directed,1
7682,15073,directed,1
7683,15073,directed,1
7684,15073,directed,1
7685,15073,directed,1
7686,15073,directed,1
7687,15073,directed,1
7688,15073,directed,1
7689,15074,directed,1
7690,15074,directed,1
2023,15074,directed,1
2024,15074,directed,1
2026,15075,directed,1
390,15075,directed,1
391,15075,directed,1
392,15075,directed,1
393,15075,directed,1
394,15075,directed,1
395,15075,directed,1
396,15075,directed,1
397,15075,directed,1
398,15075,directed,1
399,15075,directed,1
400,15075,directed,1
401,15075,directed,1
402,15075,directed,1
403,15075,directed,1
404,14248,directed,1
7691,14248,directed,1
7692,14248,directed,1
7693,14248,directed,1
7694,14248,directed,1
7695,15076,directed,1
7696,15076,directed,1
7697,15076,directed,1
7698,15076,directed,1
7699,15077,directed,1
7700,15077,directed,1
7701,15077,directed,1
7702,15077,directed,1
7703,15077,directed,1
7704,15077,directed,1
7705,15077,directed,1
7706,15077,directed,1
7707,15078,directed,1
7708,15078,directed,1
7709,15078,directed,1
7710,15078,directed,1
7711,15078,directed,1
7712,15078,directed,1
7713,15078,directed,1
7714,15079,directed,1
7715,15079,directed,1
7716,15079,directed,1
7717,15079,directed,1
7718,15079,directed,1
7719,15079,directed,1
7720,15079,directed,1
7721,15079,directed,1
7722,15079,directed,1
7723,15079,directed,1
7724,15079,directed,1
7725,15079,directed,1
7726,15079,directed,1
7727,15079,directed,1
7728,15079,directed,1
920,15079,directed,1
7729,15079,directed,1
7730,15079,directed,1
7731,15079,directed,1
7732,15080,directed,1
7733,15080,directed,1
5120,15080,directed,1
7734,15080,directed,1
7735,15080,directed,1
7736,15080,directed,1
7737,15081,directed,1
7738,15081,directed,1
7739,15081,directed,1
7740,15081,directed,1
7741,15081,directed,1
7742,15081,directed,1
7743,15081,directed,1
7744,15081,directed,1
7745,15081,directed,1
7746,15081,directed,1
7747,15081,directed,1
7748,15081,directed,1
7749,15081,directed,1
7750,15081,directed,1
7751,15082,directed,1
7400,15082,directed,1
7401,15082,directed,1
6798,15082,directed,1
7752,15082,directed,1
7403,15082,directed,1
7405,15083,directed,1
7753,15083,directed,1
7754,15083,directed,1
7755,15083,directed,1
7756,15084,directed,1
7757,15084,directed,1
7758,15084,directed,1
7759,15084,directed,1
7760,15084,directed,1
7761,15084,directed,1
7762,15084,directed,1
7763,15084,directed,1
7764,15084,directed,1
7765,15084,directed,1
7766,15084,directed,1
7767,15084,directed,1
7768,15084,directed,1
7769,15084,directed,1
7770,15084,directed,1
7771,15084,directed,1
7772,15084,directed,1
7773,15084,directed,1
7774,15084,directed,1
7775,15084,directed,1
7776,15084,directed,1
7777,15084,directed,1
7778,15084,directed,1
7779,15084,directed,1
7780,15085,directed,1
7781,15085,directed,1
7782,15085,directed,1
7783,15085,directed,1
7784,15086,directed,1
7785,15086,directed,1
7786,15086,directed,1
7787,15086,directed,1
7788,15086,directed,1
4086,15087,directed,1
7789,15087,directed,1
7790,15087,directed,1
7791,15087,directed,1
7792,15087,directed,1
7793,15087,directed,1
7794,15087,directed,1
7795,15087,directed,1
7796,15087,directed,1
7797,15087,directed,1
7798,15087,directed,1
7799,15087,directed,1
7256,15087,directed,1
7260,15087,directed,1
7800,15087,directed,1
7801,15087,directed,1
7802,15087,directed,1
7803,15087,directed,1
7804,15087,directed,1
7805,15087,directed,1
7806,15087,directed,1
7807,15087,directed,1
7257,15087,directed,1
7808,15088,directed,1
7537,15088,directed,1
1128,15088,directed,1
7538,15088,directed,1
1130,15088,directed,1
7539,15088,directed,1
4224,15088,directed,1
7540,15088,directed,1
1133,15088,directed,1
1027,15088,directed,1
1042,15088,directed,1
3422,15089,directed,1
7809,15089,directed,1
7810,15089,directed,1
7811,15089,directed,1
7812,15089,directed,1
6701,15089,directed,1
7813,15089,directed,1
7814,15089,directed,1
7815,15089,directed,1
7816,15089,directed,1
7817,15090,directed,1
7818,15090,directed,1
7819,15090,directed,1
7820,15090,directed,1
7821,15090,directed,1
7822,15090,directed,1
7823,15090,directed,1
7824,15090,directed,1
7825,15090,directed,1
7826,15090,directed,1
7827,15090,directed,1
7828,15091,directed,1
7829,15091,directed,1
7830,15091,directed,1
7831,15091,directed,1
7832,15091,directed,1
7833,15091,directed,1
2487,15091,directed,1
7834,15091,directed,1
7835,15091,directed,1
7836,15092,directed,1
7837,15092,directed,1
7838,15092,directed,1
7839,15092,directed,1
186,15092,directed,1
7840,15092,directed,1
7841,15092,directed,1
7842,15092,directed,1
7843,15092,directed,1
7844,15092,directed,1
7845,15093,directed,1
7846,15093,directed,1
7847,15093,directed,1
7848,15093,directed,1
7849,15093,directed,1
7850,15093,directed,1
7851,15093,directed,1
7852,15093,directed,1
7853,15094,directed,1
7854,15094,directed,1
7855,15094,directed,1
7856,15094,directed,1
7857,15094,directed,1
7858,15094,directed,1
7859,15094,directed,1
7860,15094,directed,1
7861,15094,directed,1
7862,15094,directed,1
7863,15094,directed,1
7864,15094,directed,1
7865,15095,directed,1
7866,15095,directed,1
3167,15095,directed,1
7867,15095,directed,1
3166,15095,directed,1
3168,15095,directed,1
3169,15095,directed,1
7868,15095,directed,1
7869,15095,directed,1
7870,15095,directed,1
6888,15095,directed,1
3170,15095,directed,1
1984,15096,directed,1
7871,15096,directed,1
7872,15096,directed,1
7873,15097,directed,1
7874,15098,directed,1
7875,15098,directed,1
7876,15098,directed,1
7877,15098,directed,1
7878,15098,directed,1
2149,15099,directed,1
7879,15099,directed,1
4669,15099,directed,1
7880,15099,directed,1
7881,15100,directed,1
7882,15100,directed,1
7883,15100,directed,1
7884,15100,directed,1
7885,15100,directed,1
7886,15100,directed,1
7887,15101,directed,1
7888,15101,directed,1
7889,15101,directed,1
7890,15101,directed,1
7891,15101,directed,1
7892,15101,directed,1
7893,15101,directed,1
7894,15101,directed,1
7895,15101,directed,1
7896,15101,directed,1
7897,15101,directed,1
7898,15101,directed,1
7899,15101,directed,1
7900,15101,directed,1
7901,15101,directed,1
7902,15101,directed,1
7903,15101,directed,1
7904,15101,directed,1
7905,15102,directed,1
7906,15102,directed,1
7907,15102,directed,1
7908,15103,directed,1
7909,15103,directed,1
7910,15103,directed,1
7911,15103,directed,1
7912,15103,directed,1
7913,15103,directed,1
7914,15103,directed,1
7915,15103,directed,1
7916,15103,directed,1
7917,15103,directed,1
7918,15104,directed,1
7919,15104,directed,1
7920,15104,directed,1
7921,15104,directed,1
7922,15104,directed,1
7923,15104,directed,1
2051,15105,directed,1
7924,15105,directed,1
3597,15105,directed,1
7925,15105,directed,1
3596,15105,directed,1
3593,15105,directed,1
7926,15105,directed,1
3611,15105,directed,1
7927,15105,directed,1
7928,15105,directed,1
7929,15105,directed,1
3610,15105,directed,1
7930,15105,directed,1
7931,15105,directed,1
7932,15105,directed,1
7933,15105,directed,1
7934,15105,directed,1
3599,15105,directed,1
7935,15105,directed,1
7936,15106,directed,1
7937,15106,directed,1
7938,15106,directed,1
7939,15106,directed,1
7940,15106,directed,1
7941,15106,directed,1
7942,15106,directed,1
7943,15106,directed,1
7944,15106,directed,1
7945,15107,directed,1
7946,15107,directed,1
7947,15107,directed,1
7948,15107,directed,1
7949,15107,directed,1
7950,15107,directed,1
7951,15107,directed,1
7952,15108,directed,1
7953,15108,directed,1
7954,15108,directed,1
7955,15108,directed,1
7956,15108,directed,1
7957,15108,directed,1
7958,15108,directed,1
7959,15108,directed,1
7960,15108,directed,1
7961,15108,directed,1
7962,15108,directed,1
7963,15108,directed,1
7964,15108,directed,1
7965,15108,directed,1
7966,15108,directed,1
7967,15109,directed,1
7968,15109,directed,1
5290,15109,directed,1
7969,15109,directed,1
7970,15110,directed,1
7971,15110,directed,1
7972,15110,directed,1
7973,15110,directed,1
5956,15111,directed,1
7974,15111,directed,1
7975,15111,directed,1
7976,15111,directed,1
7977,15111,directed,1
7978,15111,directed,1
7979,15111,directed,1
7980,15111,directed,1
7981,15111,directed,1
7982,15111,directed,1
7983,15111,directed,1
7984,15111,directed,1
7985,15111,directed,1
7986,15111,directed,1
7987,15111,directed,1
5081,15111,directed,1
5082,15111,directed,1
7988,15111,directed,1
7989,15111,directed,1
7990,15111,directed,1
856,15111,directed,1
7991,15111,directed,1
7992,15111,directed,1
7993,15112,directed,1
7994,15112,directed,1
7995,15112,directed,1
7996,15112,directed,1
7997,15112,directed,1
7998,15112,directed,1
7999,15113,directed,1
8000,15113,directed,1
8001,15113,directed,1
8002,15114,directed,1
8003,15114,directed,1
8004,15114,directed,1
8005,15114,directed,1
8006,15114,directed,1
8007,15114,directed,1
1532,15114,directed,1
8008,15114,directed,1
8009,15114,directed,1
8010,15114,directed,1
8011,15114,directed,1
8012,15114,directed,1
8013,15114,directed,1
1534,15114,directed,1
8014,15114,directed,1
8015,15114,directed,1
8016,15114,directed,1
8017,15114,directed,1
8018,15114,directed,1
8019,15114,directed,1
8020,15114,directed,1
8021,15114,directed,1
8022,15114,directed,1
8023,15114,directed,1
8024,15114,directed,1
8025,15114,directed,1
8026,15114,directed,1
8027,15114,directed,1
8028,15114,directed,1
8029,15114,directed,1
1536,15115,directed,1
2378,15115,directed,1
8030,15115,directed,1
1958,15115,directed,1
8031,15115,directed,1
8032,15115,directed,1
8033,15115,directed,1
8034,15115,directed,1
8035,15115,directed,1
195,15115,directed,1
7138,15115,directed,1
8036,15116,directed,1
8037,15116,directed,1
8038,15116,directed,1
8039,15116,directed,1
8040,15117,directed,1
8041,15117,directed,1
8042,15117,directed,1
8043,15118,directed,1
7881,15118,directed,1
5286,15118,directed,1
228,15118,directed,1
8044,15118,directed,1
8045,15119,directed,1
8046,15119,directed,1
8047,15119,directed,1
8048,15119,directed,1
8049,15119,directed,1
8050,15120,directed,1
8051,15121,directed,1
1681,15121,directed,1
8052,15121,directed,1
8053,15121,directed,1
8054,15121,directed,1
8055,15121,directed,1
8056,15122,directed,1
8057,15122,directed,1
8058,15122,directed,1
8059,15122,directed,1
8060,15122,directed,1
8061,15122,directed,1
8062,15123,directed,1
8063,15123,directed,1
8064,15123,directed,1
8065,15123,directed,1
8066,15124,directed,1
8067,15124,directed,1
8068,15124,directed,1
8069,15125,directed,1
8070,15125,directed,1
8071,15125,directed,1
8072,15125,directed,1
8073,15125,directed,1
8074,15126,directed,1
8075,15126,directed,1
8076,15126,directed,1
8077,15127,directed,1
8078,15127,directed,1
8079,15128,directed,1
8080,15128,directed,1
8081,15129,directed,1
8082,15129,directed,1
8083,15129,directed,1
8084,15129,directed,1
8085,15129,directed,1
4751,15129,directed,1
8086,15129,directed,1
8087,15129,directed,1
